Gen AI Workload Security Assessment - Sample File,,,,,
,,,,,
Recommendations for your Gen AI workload,,,,,
Your overall results,Critical,'0/100',,,
GenAI Security: Architecture,Critical,'0/100',,,
GenAI Security: Risk Management and Compliance,Critical,'0/100',,,
GenAI Security: Agents Security,Critical,'0/100',,,
,,,,,
,,,,,
,https://learn.microsoft.com,,,,
,,,,,
Category,Link-Text,Link,Priority,ReportingCategory,ReportingSubcategory,Weight,Context,CompleteY/N,Note
GenAI Security: Risk Management and Compliance,"How well has your organization defined AI-specific risk categories (e.g., model misuse, model extraction, data leakage, adversarial manipulation, drift)?
",Partially defined but not aligned to standards,,,
GenAI Security: Risk Management and Compliance,"How well has your organization defined AI-specific risk categories (e.g., model misuse, model extraction, data leakage, adversarial manipulation, drift)?
",Informal recognition without documentation,,,
GenAI Security: Risk Management and Compliance,"How well has your organization defined AI-specific risk categories (e.g., model misuse, model extraction, data leakage, adversarial manipulation, drift)?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How mature are your policies governing AI model lifecycle stages (design, development, validation, deployment, monitoring, retirement)?
",Formal lifecycle policies aligned to NIST AI RMF,,,
GenAI Security: Risk Management and Compliance,"How mature are your policies governing AI model lifecycle stages (design, development, validation, deployment, monitoring, retirement)?
",Partial lifecycle processes exist,,,
GenAI Security: Risk Management and Compliance,"How mature are your policies governing AI model lifecycle stages (design, development, validation, deployment, monitoring, retirement)?
",Informal or inconsistent lifecycle stages,,,
GenAI Security: Risk Management and Compliance,"How mature are your policies governing AI model lifecycle stages (design, development, validation, deployment, monitoring, retirement)?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How often and how rigorously are formal risk assessments conducted on AI workloads?
",Formal assessments before deployment AND at regular intervals,,,
GenAI Security: Risk Management and Compliance,"How often and how rigorously are formal risk assessments conducted on AI workloads?
",Assessments only before deployment,,,
GenAI Security: Risk Management and Compliance,"How often and how rigorously are formal risk assessments conducted on AI workloads?
",Ad hoc assessments only,,,
GenAI Security: Risk Management and Compliance,"How often and how rigorously are formal risk assessments conducted on AI workloads?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How aligned is your environment with Microsoft’s AI Security Guidance, the Microsoft Cloud Security Benchmark, and applicable regulatory frameworks (for example, NIST AI RMF, ISO/IEC 42001, NIST SP 800-53, GDPR, HIPAA)?
",Fully aligned and formally mapped,,,
GenAI Security: Risk Management and Compliance,"How aligned is your environment with Microsoft’s AI Security Guidance, the Microsoft Cloud Security Benchmark, and applicable regulatory frameworks (for example, NIST AI RMF, ISO/IEC 42001, NIST SP 800-53, GDPR, HIPAA)?
",Partially aligned or partially mapped,,,
GenAI Security: Risk Management and Compliance,"How aligned is your environment with Microsoft’s AI Security Guidance, the Microsoft Cloud Security Benchmark, and applicable regulatory frameworks (for example, NIST AI RMF, ISO/IEC 42001, NIST SP 800-53, GDPR, HIPAA)?
",Informal alignment without formal mapping,,,
GenAI Security: Risk Management and Compliance,"How aligned is your environment with Microsoft’s AI Security Guidance, the Microsoft Cloud Security Benchmark, and applicable regulatory frameworks (for example, NIST AI RMF, ISO/IEC 42001, NIST SP 800-53, GDPR, HIPAA)?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How comprehensive is your inventory and classification of AI assets (models, datasets, code, endpoints, pipelines)?
",Full CMDB integration with classification of all AI assets,,,
GenAI Security: Risk Management and Compliance,"How comprehensive is your inventory and classification of AI assets (models, datasets, code, endpoints, pipelines)?
",Partial inventory exists,,,
GenAI Security: Risk Management and Compliance,"How comprehensive is your inventory and classification of AI assets (models, datasets, code, endpoints, pipelines)?
",Informal or team-owned inventories,,,
GenAI Security: Risk Management and Compliance,"How comprehensive is your inventory and classification of AI assets (models, datasets, code, endpoints, pipelines)?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How effectively does your organization track and verify the lineage, provenance, and quality of data used in AI training and inference?
","Full lineage tracking for all datasets, automated validation, auditable trail",,,
GenAI Security: Risk Management and Compliance,"How effectively does your organization track and verify the lineage, provenance, and quality of data used in AI training and inference?
","Partial lineage tracking, mostly manual or inconsistent",,,
GenAI Security: Risk Management and Compliance,"How effectively does your organization track and verify the lineage, provenance, and quality of data used in AI training and inference?
","Lineage tracked only for training data, not inference data",,,
GenAI Security: Risk Management and Compliance,"How effectively does your organization track and verify the lineage, provenance, and quality of data used in AI training and inference?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How well do you prevent sensitive or regulated data from unintentionally being used in training, inference, or model outputs?
","Automated detection, redaction, masking, and privacy controls",,,
GenAI Security: Risk Management and Compliance,"How well do you prevent sensitive or regulated data from unintentionally being used in training, inference, or model outputs?
",Partial data protection measures,,,
GenAI Security: Risk Management and Compliance,"How well do you prevent sensitive or regulated data from unintentionally being used in training, inference, or model outputs?
",Manual checks only,,,
GenAI Security: Risk Management and Compliance,"How well do you prevent sensitive or regulated data from unintentionally being used in training, inference, or model outputs?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How effectively do you govern data retention, minimization, and lifecycle requirements for AI training and inference?
",Automated enforcement of retention/minimization policies across all AI datasets,,,
GenAI Security: Risk Management and Compliance,"How effectively do you govern data retention, minimization, and lifecycle requirements for AI training and inference?
",Policies exist but enforcement is manual or inconsistent,,,
GenAI Security: Risk Management and Compliance,"How effectively do you govern data retention, minimization, and lifecycle requirements for AI training and inference?
",Unclear or incomplete retention policies,,,
GenAI Security: Risk Management and Compliance,"How effectively do you govern data retention, minimization, and lifecycle requirements for AI training and inference?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How strongly is access to AI models, datasets, pipelines, and inference endpoints controlled and monitored?
","Least-privilege IAM, RBAC/ABAC, audit logs, regular reviews",,,
GenAI Security: Risk Management and Compliance,"How strongly is access to AI models, datasets, pipelines, and inference endpoints controlled and monitored?
",IAM controls implemented but partially aligned to standards,,,
GenAI Security: Risk Management and Compliance,"How strongly is access to AI models, datasets, pipelines, and inference endpoints controlled and monitored?
",Informal access controls without consistent logging,,,
GenAI Security: Risk Management and Compliance,"How strongly is access to AI models, datasets, pipelines, and inference endpoints controlled and monitored?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How thoroughly are AI infrastructure components (compute clusters, model registries, storage, inference endpoints) hardened following security benchmarks?
",Fully hardened using CIS/MCSB benchmarks with annual validation,,,
GenAI Security: Risk Management and Compliance,"How thoroughly are AI infrastructure components (compute clusters, model registries, storage, inference endpoints) hardened following security benchmarks?
",Partial hardening implemented,,,
GenAI Security: Risk Management and Compliance,"How thoroughly are AI infrastructure components (compute clusters, model registries, storage, inference endpoints) hardened following security benchmarks?
",Basic OS hardening only,,,
GenAI Security: Risk Management and Compliance,"How thoroughly are AI infrastructure components (compute clusters, model registries, storage, inference endpoints) hardened following security benchmarks?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How secure and well-governed are your MLOps/AIOps pipelines (model training, deployment, promotion, and rollback)?
",Fully secured MLOps pipelines with integrated security gates and automated controls,,,
GenAI Security: Risk Management and Compliance,"How secure and well-governed are your MLOps/AIOps pipelines (model training, deployment, promotion, and rollback)?
",IR plan exists but not tailored to AI systems,,,
GenAI Security: Risk Management and Compliance,"How secure and well-governed are your MLOps/AIOps pipelines (model training, deployment, promotion, and rollback)?
",Ad hoc response only,,,
GenAI Security: Risk Management and Compliance,"How secure and well-governed are your MLOps/AIOps pipelines (model training, deployment, promotion, and rollback)?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How effectively do you version, track, approve, and manage changes to AI models and their associated artifacts?
","Full versioning of code, weights, data, configs, & lineage metadata",,,
GenAI Security: Risk Management and Compliance,"How effectively do you version, track, approve, and manage changes to AI models and their associated artifacts?
",Partial versioning,,,
GenAI Security: Risk Management and Compliance,"How effectively do you version, track, approve, and manage changes to AI models and their associated artifacts?
",Basic Git-based versioning only,,,
GenAI Security: Risk Management and Compliance,"How effectively do you version, track, approve, and manage changes to AI models and their associated artifacts?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How thoroughly do you evaluate third-party AI services, pretrained models, datasets, and cloud-hosted AI tools?
","Full Third Party Risk Management process including attestations, audits, SBOMs, and contracts",,,
GenAI Security: Risk Management and Compliance,"How thoroughly do you evaluate third-party AI services, pretrained models, datasets, and cloud-hosted AI tools?
",Partial review limited to security practices,,,
GenAI Security: Risk Management and Compliance,"How thoroughly do you evaluate third-party AI services, pretrained models, datasets, and cloud-hosted AI tools?
",Basic vendor questionnaires only,,,
GenAI Security: Risk Management and Compliance,"How thoroughly do you evaluate third-party AI services, pretrained models, datasets, and cloud-hosted AI tools?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How thoroughly do you test AI models for robustness against adversarial attacks (evasion, poisoning, prompt injection, model inversion)?
",Formal adversarial testing using recognized tools and frameworks,,,
GenAI Security: Risk Management and Compliance,"How thoroughly do you test AI models for robustness against adversarial attacks (evasion, poisoning, prompt injection, model inversion)?
",Partially secured pipelines with inconsistent controls,,,
GenAI Security: Risk Management and Compliance,"How thoroughly do you test AI models for robustness against adversarial attacks (evasion, poisoning, prompt injection, model inversion)?
",Basic CI/CD practices applied but not AI-specific,,,
GenAI Security: Risk Management and Compliance,"How thoroughly do you test AI models for robustness against adversarial attacks (evasion, poisoning, prompt injection, model inversion)?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How thoroughly do you log and monitor AI workload activity, including model inputs, outputs, decisions, drift signals, and security events?
",Comprehensive telemetry and audit logs covering all AI components,,,
GenAI Security: Risk Management and Compliance,"How thoroughly do you log and monitor AI workload activity, including model inputs, outputs, decisions, drift signals, and security events?
",Partial logging across some AI components,,,
GenAI Security: Risk Management and Compliance,"How thoroughly do you log and monitor AI workload activity, including model inputs, outputs, decisions, drift signals, and security events?
",Basic system logs only,,,
GenAI Security: Risk Management and Compliance,"How thoroughly do you log and monitor AI workload activity, including model inputs, outputs, decisions, drift signals, and security events?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How effectively do you detect, monitor, and respond to model drift, degradation, and unexpected behavior?
","Automated drift detection with alerts, baselines, retraining policies",,,
GenAI Security: Risk Management and Compliance,"How effectively do you detect, monitor, and respond to model drift, degradation, and unexpected behavior?
",Periodic manual drift analysis,,,
GenAI Security: Risk Management and Compliance,"How effectively do you detect, monitor, and respond to model drift, degradation, and unexpected behavior?
",Occasional reviews without clear metrics,,,
GenAI Security: Risk Management and Compliance,"How effectively do you detect, monitor, and respond to model drift, degradation, and unexpected behavior?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How effectively do you implement explainability and interpretability tools to support compliance, fairness, and operational transparency?
","Comprehensive explainability using tools such as SHAP, LIME, Microsoft RAI Dashboards",,,
GenAI Security: Risk Management and Compliance,"How effectively do you implement explainability and interpretability tools to support compliance, fairness, and operational transparency?
",Partial explainability for some models,,,
GenAI Security: Risk Management and Compliance,"How effectively do you implement explainability and interpretability tools to support compliance, fairness, and operational transparency?
",Minimal interpretability practices,,,
GenAI Security: Risk Management and Compliance,"How effectively do you implement explainability and interpretability tools to support compliance, fairness, and operational transparency?
",None of the above,None of the above,,
GenAI Security: Risk Management and Compliance,"How prepared is your organization to detect, respond to, and recover from AI-specific security incidents (model corruption, prompt injection, jailbreaks, model exfiltration)?
",Dedicated AI incident response plan aligned to NIST & Microsoft security guidance,,,
GenAI Security: Risk Management and Compliance,"How prepared is your organization to detect, respond to, and recover from AI-specific security incidents (model corruption, prompt injection, jailbreaks, model exfiltration)?
",IR plan exists but not tailored to AI systems,,,
GenAI Security: Risk Management and Compliance,"How prepared is your organization to detect, respond to, and recover from AI-specific security incidents (model corruption, prompt injection, jailbreaks, model exfiltration)?
",Ad hoc response only,,,
GenAI Security: Risk Management and Compliance,"How prepared is your organization to detect, respond to, and recover from AI-specific security incidents (model corruption, prompt injection, jailbreaks, model exfiltration)?
",None of the above,None of the above,,
GenAI Security: Agents Security,"How does your organisation control which AI agents can access sensitive enterprise data?
",Basic access controls exist.,,,
GenAI Security: Agents Security,"How does your organisation control which AI agents can access sensitive enterprise data?
",Role-based access applied to at all AI agents,,,
GenAI Security: Agents Security,"How does your organisation control which AI agents can access sensitive enterprise data?
",AI agents have scoped access with periodic reviews.,,,
GenAI Security: Agents Security,"How does your organisation control which AI agents can access sensitive enterprise data?
",Data is secured with policies to prevent unauthorized access from agents.,,,
GenAI Security: Agents Security,"How does your organisation control which AI agents can access sensitive enterprise data?
",None of the other options.,None of the other options.,,
GenAI Security: Agents Security,"How do you govern AI agent lifecycle and compliance?
",Data lineage and source verification are maintained for all datasets and model inputs.,,,
GenAI Security: Agents Security,"How do you govern AI agent lifecycle and compliance?
",Regular audits take place to provide oversight.,,,
GenAI Security: Agents Security,"How do you govern AI agent lifecycle and compliance?
",Formal governance framework for most AI agents.,,,
GenAI Security: Agents Security,"How do you govern AI agent lifecycle and compliance?
",Governance and compliance for AI agent interactions is managed centrally.,,,
GenAI Security: Agents Security,"How do you govern AI agent lifecycle and compliance?
",None of the above,None of the above,,
GenAI Security: Agents Security,"How do you manage identity and access for AI Agents
","A Zero Trust model is enforced for agents using distinct identities, continuous verification, and least privilege, with policy-driven controls that adapt to risk.",,,
GenAI Security: Agents Security,"How do you manage identity and access for AI Agents
","Agents are centrally governed through an enterprise control plane with a registry, approved templates, and enforced access boundaries.",,,
GenAI Security: Agents Security,"How do you manage identity and access for AI Agents
","Each agent uses a distinct non-human identity integrated with centralized identity controls, and access is re-certified on a schedule to prevent privilege drift.",,,
GenAI Security: Agents Security,"How do you manage identity and access for AI Agents
",Agents are integrated with centralized identities.,,,
GenAI Security: Agents Security,"How do you manage identity and access for AI Agents
",None of the above,None of the above,,
GenAI Security: Agents Security,"How do you mitigate prompt injection and malicious input risks?
","Comprehensive defence combines multi-layered validation, anomaly detection, and continuous monitoring for prompt injection attacks.",,,
GenAI Security: Agents Security,"How do you mitigate prompt injection and malicious input risks?
",Dynamic filtering uses threat intelligence to adapt and block evolving injection techniques.,,,
GenAI Security: Agents Security,"How do you mitigate prompt injection and malicious input risks?
",Context-aware validation ensures inputs align with expected behaviour and authorised actions.,,,
GenAI Security: Agents Security,"How do you mitigate prompt injection and malicious input risks?
",Pattern-based checks detect common injection attempts.,,,
GenAI Security: Agents Security,"How do you mitigate prompt injection and malicious input risks?
",Basic sanitisation is applied to remove obvious malicious content.,,,
GenAI Security: Agents Security,"How do you mitigate prompt injection and malicious input risks?
",None of the above.,None of the above.,,
GenAI Security: Agents Security,"How do you prevent data exfiltration by AI agents?
",Comprehensive data security posture management policies to control AI access to data.,,,
GenAI Security: Agents Security,"How do you prevent data exfiltration by AI agents?
",Dynamic DLP policies monitor and block unauthorised data sharing in real time.,,,
GenAI Security: Agents Security,"How do you prevent data exfiltration by AI agents?
",Automated output sanitisation prevents exposure of classified or regulated data.,,,
GenAI Security: Agents Security,"How do you prevent data exfiltration by AI agents?
",Policies restrict certain data types.,,,
GenAI Security: Agents Security,"How do you prevent data exfiltration by AI agents?
",None of the above,None of the above,,
GenAI Security: Agents Security,"How do you validate external data sources before AI agents consume them?
","Comprehensive controls include dynamic validation, provenance checks, and continuous monitoring of external data sources.",,,
GenAI Security: Agents Security,"How do you validate external data sources before AI agents consume them?
",Automated scanning detects and blocks suspicious content in real time.,,,
GenAI Security: Agents Security,"How do you validate external data sources before AI agents consume them?
",Policies enforce sanitisation and validation for all external data before agent consumption.,,,
GenAI Security: Agents Security,"How do you validate external data sources before AI agents consume them?
","Some external sources are validated, but coverage is incomplete and manual.",,,
GenAI Security: Agents Security,"How do you validate external data sources before AI agents consume them?
",Basic checks exist for obvious malicious patterns in external content.,,,
GenAI Security: Agents Security,"How do you validate external data sources before AI agents consume them?
",None of the above,None of the above,,
GenAI Security: Agents Security,"How do you prevent unauthorised autonomous actions by AI agents?
","Comprehensive governance enforces strict autonomy boundaries, adaptive controls, and continuous oversight for all AI agents.",,,
GenAI Security: Agents Security,"How do you prevent unauthorised autonomous actions by AI agents?
",Dynamic risk-based policies adjust agent permissions based on context and behaviour.,,,
GenAI Security: Agents Security,"How do you prevent unauthorised autonomous actions by AI agents?
",Automated controls restrict high-risk actions and require human approval for critical tasks.,,,
GenAI Security: Agents Security,"How do you prevent unauthorised autonomous actions by AI agents?
",Policies define boundaries for agents.,,,
GenAI Security: Agents Security,"How do you prevent unauthorised autonomous actions by AI agents?
",Basic restrictions exist in the form of guardrails.,,,
GenAI Security: Agents Security,"How do you prevent unauthorised autonomous actions by AI agents?
",None of the above,None of the above,,
GenAI Security: Agents Security,"How do you prevent sensitive data leakage through AI agent memory?
","Comprehensive memory management includes encryption, dynamic sanitisation, and continuous monitoring for sensitive data exposure.",,,
GenAI Security: Agents Security,"How do you prevent sensitive data leakage through AI agent memory?
",Automated tools scrub sensitive data from agent memory during and after sessions.,,,
GenAI Security: Agents Security,"How do you prevent sensitive data leakage through AI agent memory?
",Policies exist to enforce memory sanitisation and data retention limits for agents.,,,
GenAI Security: Agents Security,"How do you prevent sensitive data leakage through AI agent memory?
",Agents are not allowed to access any sensitive data.,,,
GenAI Security: Agents Security,"How do you prevent sensitive data leakage through AI agent memory?
",Sensitive data is masked.,,,
GenAI Security: Agents Security,"How do you prevent sensitive data leakage through AI agent memory?
",None of the above,None of the above,,
GenAI Security: Agents Security,"How do you control recursive or chained actions by AI agents?
","Comprehensive governance includes loop detection, human-in-the-loop for critical chains, and continuous monitoring for runaway behaviour.",,,
GenAI Security: Agents Security,"How do you control recursive or chained actions by AI agents?
",Dynamic risk-based throttling adjusts execution limits based on context.,,,
GenAI Security: Agents Security,"How do you control recursive or chained actions by AI agents?
",Automated controls detect and block excessive chaining or looping behaviour.,,,
GenAI Security: Agents Security,"How do you control recursive or chained actions by AI agents?
",Policies define maximum recursion depth.,,,
GenAI Security: Agents Security,"How do you control recursive or chained actions by AI agents?
",Basic limits exist.,,,
GenAI Security: Agents Security,"How do you control recursive or chained actions by AI agents?
",None of the above,None of the above,,
GenAI Security: Agents Security,"How do you ensure transparency and explainability in the decision-making of AI agents?
","Comprehensive transparency including full audit trails, explainability dashboards, and/or continuous monitoring for accountability.",,,
GenAI Security: Agents Security,"How do you ensure transparency and explainability in the decision-making of AI agents?
",Automated logging captures decision rationale with human-readable summaries of agent decisions.,,,
GenAI Security: Agents Security,"How do you ensure transparency and explainability in the decision-making of AI agents?
",Internal policies require at least some documentation and logging of agent decisions,,,
GenAI Security: Agents Security,"How do you ensure transparency and explainability in the decision-making of AI agents?
",Basic logs exist,,,
GenAI Security: Agents Security,"How do you ensure transparency and explainability in the decision-making of AI agents?
",None of the above,None of the above,,
GenAI Security: Agents Security,"How do you enforce ethical and safety constraints during autonomous decision-making?
","Comprehensive responsible AI framework ensures transparency, explainability, and accountability for all AI agent decisions.",,,
GenAI Security: Agents Security,"How do you enforce ethical and safety constraints during autonomous decision-making?
",Ethical compliance is monitored continouously with automated checks for bias and fairness.,,,
GenAI Security: Agents Security,"How do you enforce ethical and safety constraints during autonomous decision-making?
",Responsible AI principles are documented and applied across most AI agents.,,,
GenAI Security: Agents Security,"How do you enforce ethical and safety constraints during autonomous decision-making?
","Policies cover some ethical aspects, such as bias reduction, but are incomplete.",,,
GenAI Security: Agents Security,"How do you enforce ethical and safety constraints during autonomous decision-making?
","Basic ethical guidelines exist, but lack enforcement or monitoring.",,,
GenAI Security: Agents Security,"How do you enforce ethical and safety constraints during autonomous decision-making?
",None of the above,None of the above,,
GenAI Security: Agents Security,"How do you restrict AI agents from misusing integrated tools or APIs (Tool Misuse)?
","Tool definitions are signed, SBOMs are verified, and mutual authentication with automated containment is in place.",,,
GenAI Security: Agents Security,"How do you restrict AI agents from misusing integrated tools or APIs (Tool Misuse)?
","Just-in-time credentials, rate limiting, and behaviour monitoring actively contain suspicious tool usage.",,,
GenAI Security: Agents Security,"How do you restrict AI agents from misusing integrated tools or APIs (Tool Misuse)?
",Tool calls are validated against approved workflows and executed in isolated sandboxes with resource caps.,,,
GenAI Security: Agents Security,"How do you restrict AI agents from misusing integrated tools or APIs (Tool Misuse)?
",Tool scopes and input constraints are defined and calls are logged.,,,
GenAI Security: Agents Security,"How do you restrict AI agents from misusing integrated tools or APIs (Tool Misuse)?
",None of the above,None of the above,,
GenAI Security: Agents Security,"How do you prevent privilege compromise or escalation by AI agents, including dynamic role inheritance?
","Dynamic access controls enforce least privilege, deny-by-default, and automatically revoke or downgrade permissions when anomalies are detected.",,,
GenAI Security: Agents Security,"How do you prevent privilege compromise or escalation by AI agents, including dynamic role inheritance?
","Real-time monitoring is used to detect privilege drift and anomalous role changes, with automated containment.",,,
GenAI Security: Agents Security,"How do you prevent privilege compromise or escalation by AI agents, including dynamic role inheritance?
","Privilege elevation requires approval, is strictly scoped, and is time-boxed with audit trails.",,,
GenAI Security: Agents Security,"How do you prevent privilege compromise or escalation by AI agents, including dynamic role inheritance?
","Role-based access control is defined, but privilege elevation is possible without time limits or formal approval.",,,
GenAI Security: Agents Security,"How do you prevent privilege compromise or escalation by AI agents, including dynamic role inheritance?
",None of the above,None of the above,,
GenAI Security: Agents Security,"How do you monitor and control resource consumption by AI agents to prevent resource overload or denial-of-service?
","Cross-agent caps, isolation domains, and adaptive throttling are enforced to prevent cascading failures and denial-of-service.",,,
GenAI Security: Agents Security,"How do you monitor and control resource consumption by AI agents to prevent resource overload or denial-of-service?
","Task scheduling is risk-aware, with prioritisation and deferral based on system load and context.",,,
GenAI Security: Agents Security,"How do you monitor and control resource consumption by AI agents to prevent resource overload or denial-of-service?
",Rate limits and circuit breakers automatically engage when resource thresholds are exceeded.,,,
GenAI Security: Agents Security,"How do you monitor and control resource consumption by AI agents to prevent resource overload or denial-of-service?
",Resource consumption is logged and tracked.,,,
GenAI Security: Agents Security,"How do you monitor and control resource consumption by AI agents to prevent resource overload or denial-of-service?
",Quotas are defined for resource usage.,,,
GenAI Security: Agents Security,"How do you monitor and control resource consumption by AI agents to prevent resource overload or denial-of-service?
",None of the above,None of the above,,
GenAI Security: Agents Security,"How do you detect and prevent cascading hallucination/fabrication attacks in agentic AI systems?
","Probabilistic truth-checking, cross-agent consensus, and lineage tracking are used to prevent and contain the spread of false information.",,,
GenAI Security: Agents Security,"How do you detect and prevent cascading hallucination/fabrication attacks in agentic AI systems?
","Memory hygiene practices prevent unverified knowledge from persisting, and drift is monitored and rolled back.",,,
GenAI Security: Agents Security,"How do you detect and prevent cascading hallucination/fabrication attacks in agentic AI systems?
",Outputs are validated against trusted sources before high-impact actions are taken.,,,
GenAI Security: Agents Security,"How do you detect and prevent cascading hallucination/fabrication attacks in agentic AI systems?
",Policy gates block certain content types.,,,
GenAI Security: Agents Security,"How do you detect and prevent cascading hallucination/fabrication attacks in agentic AI systems?
",None of the above,None of the above,,
GenAI Security: Agents Security,"How do you protect human-in-the-loop workflows from being overwhelmed or manipulated by AI agents?
",Multi-stage approvals are in place to prevent overload in decision-making.,,,
GenAI Security: Agents Security,"How do you protect human-in-the-loop workflows from being overwhelmed or manipulated by AI agents?
",Low-risk cases are automated; humans gate high-risk actions and overrides are logged.,,,
GenAI Security: Agents Security,"How do you protect human-in-the-loop workflows from being overwhelmed or manipulated by AI agents?
","High-impact items are flagged, but all approvals are done by humans manually.",,,
GenAI Security: Agents Security,"How do you protect human-in-the-loop workflows from being overwhelmed or manipulated by AI agents?
","Requests are queued for approval with no prioritisation, caps, or fatigue control.",,,
GenAI Security: Agents Security,"How do you protect human-in-the-loop workflows from being overwhelmed or manipulated by AI agents?
",None of the above,None of the above,,
